payment_id,invoice_id,payment_date,amount,payment_source
PAY-0014878,INV-2025-015146,2025-07-11,6213.37,Check
PAY-0000274,INV-2024-000280,2024-07-12,13755.94,Check
PAY-0014126,INV-2025-014382,2026-01-16,4503.83,ACH
PAY-0000212,INV-2024-000217,2024-06-27,1475.37,ACH
PAY-0010077,INV-2024-010261,2024-05-16,1920.02,Check
PAY-0018184,INV-2024-018511,2024-09-16,4951.39,Check
PAY-0002110,INV-2025-002135,2026-01-23,7097.29,Check
PAY-0006301,INV-2025-006401,2025-08-01,15109.29,ACH
PAY-0003005,INV-2025-003043,2025-06-13,2127.95,Check
PAY-0015218,INV-2024-015490,2024-11-15,4689.11,Check
PAY-0003284,INV-2024-003327,2024-06-05,5144.93,ACH
PAY-0005496,INV-2025-005575,2026-02-06,3075.06,ACH
PAY-0004508,INV-2025-004575,2025-02-03,7203.68,ACH
PAY-0008147,INV-2024-008296,2024-06-11,2135.63,ACH
PAY-0011991,INV-2024-012203,2024-01-15,2818.42,Check
PAY-0000261,INV-2024-000267,2024-09-13,2458.51,ACH
PAY-0008439,INV-2025-008593,2025-02-19,1504.29,Check
PAY-0010029,INV-2025-010212,2025-04-25,4424.71,Wire
PAY-0013786,INV-2025-014033,2026-01-15,5454.32,Wire
PAY-0018467,INV-2025-018801,2025-11-10,5274.24,Check
PAY-0016227,INV-2025-016517,2025-09-04,15693.18,ACH
PAY-0012108,INV-2025-012320,2026-01-19,2881.83,Card
PAY-0005337,INV-2025-005414,2025-03-04,3864.76,Check
PAY-0008170,INV-2025-008319,2025-03-25,4469.01,Check
PAY-0010059,INV-2025-010242,2025-12-04,5229.18,ACH
PAY-0019074,INV-2025-019414,2025-05-30,4782.03,ACH
PAY-0006330,INV-2025-006430,2025-08-06,4504.12,ACH
PAY-0004816,INV-2025-004888,2025-08-20,2877.96,ACH
PAY-0019531,INV-2025-019879,2026-01-09,1458.74,ACH
PAY-0017981,INV-2024-018302,2024-07-19,3920.61,ACH
PAY-0006149,INV-2025-006247,2025-07-18,100.00,ACH
PAY-0006567,INV-2024-006670,2024-08-09,1837.49,ACH
PAY-0000207,INV-2024-000212,2024-02-09,3471.44,ACH
PAY-0009657,INV-2025-009836,2025-03-18,4243.25,ACH
PAY-0016255,INV-2024-016545,2024-10-04,5702.03,ACH
PAY-0008790,INV-2024-008951,2024-06-25,2552.71,Wire
PAY-0017272,INV-2025-017580,2025-10-03,3736.25,ACH
PAY-0018450,INV-2025-018784,2025-09-11,5940.81,ACH
PAY-0006658,INV-2024-006761,2024-07-26,3691.34,ACH
PAY-0016597,INV-2024-016892,2024-11-08,3142.56,Check
PAY-0019047,INV-2024-019387,2024-12-13,5935.34,Card
PAY-0007798,INV-2025-007941,2025-08-01,7165.79,Check
PAY-0001362,INV-2025-001380,2025-02-27,1830.65,Card
PAY-0007968,INV-2025-008116,2025-07-23,5688.65,Card
PAY-0013830,INV-2025-014077,2025-11-24,2535.58,Check
PAY-0005711,INV-2025-005795,2025-10-03,4770.96,ACH
PAY-0006348,INV-2025-006448,2025-05-23,10657.73,ACH
PAY-0006205,INV-2024-006305,2024-08-07,606.78,Check
PAY-0005198,INV-2024-005274,2024-06-24,12901.50,Check
PAY-0017665,INV-2025-017980,2025-11-20,2604.93,Check
PAY-0017003,INV-2025-017308,2025-07-23,2030.20,ACH
PAY-0014468,INV-2025-014732,2025-11-07,3269.59,ACH
PAY-0000011,INV-2024-000011,2024-02-14,1445.98,Wire
PAY-0006307,INV-2024-006407,2024-11-06,7040.44,Check
PAY-0007277,INV-2025-007398,2025-06-20,2055.71,Check
PAY-0007243,INV-2025-007363,2025-04-23,18982.60,ACH
PAY-0007481,INV-2024-007611,2024-05-09,24715.40,Check
PAY-0012987,INV-2024-013219,2025-01-07,4633.93,ACH
PAY-0002417,INV-2025-002444,2025-05-16,6826.15,ACH
PAY-0007866,INV-2024-008014,2024-12-18,4182.52,Check
PAY-0000474,INV-2024-000485,2025-01-09,638.72,Card
PAY-0006650,INV-2024-006753,2024-04-05,11810.16,ACH
PAY-0008037,INV-2024-008186,2024-01-01,4548.10,ACH
PAY-0001921,INV-2025-001944,2025-03-06,6052.03,ACH
PAY-0009442,INV-2025-009618,2025-06-12,16829.56,ACH
PAY-0007345,INV-2024-007468,2024-10-10,4154.49,Check
PAY-0009079,INV-2025-009247,2025-06-12,1861.35,ACH
PAY-0015121,INV-2024-015393,2024-06-28,1452.67,Check
PAY-0015298,INV-2025-015570,2025-11-13,10869.80,Check
PAY-0014196,INV-2024-014453,2024-02-21,5417.82,ACH
PAY-0014770,INV-2024-015037,2024-03-04,2894.97,Check
PAY-0001930,INV-2024-001953,2024-04-08,6849.21,Check
PAY-0001529,INV-2025-001548,2025-06-20,4415.75,Check
PAY-0000122,INV-2024-000123,2024-03-29,3968.87,ACH
PAY-0009478,INV-2024-009654,2024-07-25,4142.96,ACH
PAY-0013054,INV-2025-013288,2025-09-25,2785.71,ACH
PAY-0003298,INV-2025-003341,2025-02-20,5221.88,Wire
PAY-0017155,INV-2025-017462,2025-12-10,7639.15,ACH
PAY-0012440,INV-2025-012661,2025-02-10,1445.31,ACH
PAY-0013890,INV-2025-014137,2025-03-07,2641.42,ACH
PAY-0000116,INV-2025-000117,2025-02-07,6629.32,Card
PAY-0019609,INV-2025-019957,2025-04-07,8068.38,ACH
PAY-0016592,INV-2024-016887,2024-02-28,4824.50,ACH
PAY-0019348,INV-2024-019693,2024-05-10,5427.01,ACH
PAY-0007329,INV-2025-007451,2025-06-27,3868.79,ACH
PAY-0008081,INV-2025-008230,2025-02-04,3424.28,Check
PAY-0003188,INV-2025-003229,2025-12-31,2651.08,ACH
PAY-0001573,INV-2024-001593,2024-09-13,4201.16,Check
PAY-0019148,INV-2024-019489,2024-11-01,5036.08,Check
PAY-0009963,INV-2025-010146,2025-09-26,7089.95,ACH
PAY-0005135,INV-2024-005209,2024-10-18,2830.19,ACH
PAY-0002806,INV-2025-002841,2025-11-12,100.00,ACH
PAY-0015995,INV-2024-016285,2024-12-13,2857.98,Wire
PAY-0009774,INV-2025-009956,2026-01-06,5071.95,Check
PAY-0008069,INV-2025-008218,2025-08-26,9917.12,Check
PAY-0016622,INV-2025-016917,2025-12-08,3278.14,ACH
PAY-0001206,INV-2024-001224,2024-06-28,3988.91,Check
PAY-0006860,INV-2025-006966,2025-11-24,1847.71,ACH
PAY-0005464,INV-2025-005543,2025-10-31,16087.69,Check
PAY-0008119,INV-2024-008268,2024-05-24,5315.44,ACH
PAY-0017730,INV-2024-018046,2024-12-06,6843.32,ACH
PAY-0001923,INV-2025-001946,2025-08-12,7533.91,ACH
PAY-0011917,INV-2025-012129,2025-09-12,5939.16,ACH
PAY-0014698,INV-2025-014964,2025-12-18,5444.17,ACH
PAY-0012418,INV-2025-012639,2025-06-27,11864.34,ACH
PAY-0005621,INV-2025-005702,2025-06-23,2976.91,ACH
PAY-0018816,INV-2024-019154,2024-08-13,6062.99,Card
PAY-0017777,INV-2025-018093,2025-07-03,6697.97,ACH
PAY-0000184,INV-2024-000186,2024-05-17,4038.98,ACH
PAY-0011900,INV-2025-012112,2025-03-04,2942.54,Check
PAY-0013887,INV-2024-014134,2024-10-18,3183.17,ACH
PAY-0006139,INV-2024-006237,2024-08-28,1201.15,ACH
PAY-0017352,INV-2025-017662,2025-08-29,8236.89,ACH
PAY-0011002,INV-2024-011203,2024-05-24,5610.23,ACH
PAY-0000494,INV-2024-000506,2024-11-13,3199.09,ACH
PAY-0008867,INV-2025-009028,2025-05-15,2002.39,ACH
PAY-0003158,INV-2025-003199,2026-01-07,7981.11,ACH
PAY-0004009,INV-2024-004067,2025-01-29,6944.60,Check
PAY-0007985,INV-2024-008133,2024-11-05,4132.62,ACH
PAY-0014071,INV-2025-014325,2025-08-18,9633.81,ACH
PAY-0014947,INV-2025-015218,2025-11-28,12987.95,Check
PAY-0011214,INV-2025-011417,2025-05-16,6532.21,Check
PAY-0000803,INV-2025-000815,2025-05-27,6383.66,ACH
PAY-0004820,INV-2025-004892,2026-02-05,4436.66,Check
PAY-0000150,INV-2024-000151,2025-01-29,4832.00,Check
PAY-0005592,INV-2024-005673,2024-12-19,6148.14,ACH
PAY-0002441,INV-2025-002468,2025-09-11,4418.37,ACH
PAY-0002641,INV-2025-002673,2025-06-04,3035.88,Check
PAY-0013593,INV-2024-013837,2024-10-03,2931.41,Check
PAY-0001257,INV-2024-001275,2024-11-01,5095.23,ACH
PAY-0015455,INV-2024-015737,2024-08-16,5486.60,Check
PAY-0016539,INV-2025-016833,2025-09-19,1084.67,ACH
PAY-0005114,INV-2024-005187,2024-08-30,2573.60,Check
PAY-0002415,INV-2024-002442,2024-09-20,4594.06,Check
PAY-0013823,INV-2025-014070,2025-04-21,1974.40,ACH
PAY-0016346,INV-2025-016636,2025-11-21,5576.57,Check
PAY-0015882,INV-2024-016172,2024-08-09,1935.06,Check
PAY-0001124,INV-2025-001140,2025-04-18,5374.37,ACH
PAY-0002511,INV-2025-002539,2025-12-25,673.67,Check
PAY-0012329,INV-2024-012548,2025-01-21,1459.43,ACH
PAY-0009443,INV-2025-009619,2025-09-19,17279.74,ACH
PAY-0012380,INV-2025-012599,2025-05-29,5785.11,ACH
PAY-0009872,INV-2025-010055,2025-03-28,274.26,ACH
PAY-0018658,INV-2025-018994,2025-11-14,2934.71,ACH
PAY-0009034,INV-2025-009196,2025-01-17,6080.15,ACH
PAY-0012630,INV-2025-012853,2025-08-13,2754.47,ACH
PAY-0007464,INV-2025-007594,2025-04-04,7694.85,ACH
PAY-0005137,INV-2024-005211,2024-12-31,2458.66,Check
PAY-0018922,INV-2025-019261,2025-05-14,2608.04,Card
PAY-0001597,INV-2025-001617,2025-04-02,14446.40,ACH
PAY-0005201,INV-2025-005277,2025-09-26,3249.86,Check
PAY-0000521,INV-2025-000533,2025-09-04,100.00,ACH
PAY-0010084,INV-2024-010268,2024-12-05,949.32,Wire
PAY-0009497,INV-2025-009674,2025-06-13,4500.49,Card
PAY-0007928,INV-2024-008076,2024-11-11,3554.59,ACH
PAY-0002705,INV-2025-002738,2025-08-25,17082.79,ACH
PAY-0015998,INV-2025-016288,2025-05-09,3341.53,Check
PAY-0006448,INV-2024-006550,2024-10-17,1209.36,ACH
PAY-0013573,INV-2025-013817,2025-07-11,1003.95,ACH
PAY-0001026,INV-2024-001041,2024-10-18,3988.96,Check
PAY-0005726,INV-2025-005810,2025-06-20,17920.45,ACH
PAY-0014224,INV-2024-014482,2024-12-20,5896.33,Check
PAY-0015485,INV-2024-015770,2024-06-24,4577.79,ACH
PAY-0006739,INV-2025-006845,2025-02-18,4023.09,Check
PAY-0015439,INV-2024-015721,2024-08-22,5424.10,ACH
PAY-0006885,INV-2024-006993,2025-01-30,5896.83,ACH
PAY-0008209,INV-2024-008360,2024-11-12,3616.31,Check
PAY-0010947,INV-2025-011148,2025-06-17,2252.42,ACH
PAY-0013695,INV-2025-013940,2025-05-13,5502.44,ACH
PAY-0004514,INV-2025-004581,2025-10-27,7168.32,Card
PAY-0014833,INV-2024-015100,2024-09-06,5439.84,Check
PAY-0009637,INV-2024-009816,2024-08-16,12958.20,ACH
PAY-0009661,INV-2025-009840,2025-07-07,2740.67,Wire
PAY-0016185,INV-2025-016475,2026-01-02,6469.20,ACH
PAY-0004225,INV-2024-004288,2024-08-23,20199.33,Check
PAY-0003176,INV-2025-003217,2025-02-17,3154.06,Check
PAY-0003147,INV-2024-003188,2024-12-11,3755.71,ACH
PAY-0012351,INV-2025-012570,2025-05-02,7070.21,ACH
PAY-0017727,INV-2024-018043,2024-08-09,2915.49,ACH
PAY-0016286,INV-2024-016576,2024-06-28,4926.38,ACH
PAY-0003778,INV-2025-003830,2025-01-15,3079.84,ACH
PAY-0015464,INV-2025-015746,2025-09-05,2720.52,Check
PAY-0000616,INV-2024-000628,2024-03-08,4907.64,ACH
PAY-0004748,INV-2025-004820,2025-06-12,981.50,Check
PAY-0002360,INV-2025-002385,2025-09-15,2566.69,Check
PAY-0011289,INV-2024-011493,2024-02-16,13051.99,ACH
PAY-0013382,INV-2025-013621,2025-01-17,10403.03,ACH
PAY-0013082,INV-2024-013317,2024-09-05,3433.39,ACH
PAY-0008169,INV-2025-008318,2025-02-24,4013.70,Check
PAY-0005620,INV-2025-005701,2025-05-23,4134.09,Check
PAY-0016224,INV-2024-016514,2024-10-10,17798.86,Check
PAY-0010048,INV-2024-010231,2024-07-31,1828.20,Check
PAY-0002598,INV-2025-002628,2025-10-17,3262.29,ACH
PAY-0005118,INV-2025-005191,2025-02-14,2025.45,ACH
PAY-0019158,INV-2025-019499,2025-08-11,3073.71,ACH
PAY-0002409,INV-2024-002436,2025-02-07,13063.84,Wire
PAY-0017952,INV-2025-018273,2025-07-24,2230.31,ACH
PAY-0009855,INV-2025-010038,2025-11-10,8126.75,ACH
PAY-0002783,INV-2024-002817,2024-12-13,3007.29,Check
PAY-0008134,INV-2025-008283,2025-11-12,8080.46,ACH
PAY-0017445,INV-2024-017758,2024-05-15,3965.36,ACH
PAY-0001098,INV-2024-001114,2024-06-27,5751.06,Check
PAY-0000841,INV-2025-000853,2025-06-09,1296.31,ACH
PAY-0014480,INV-2024-014744,2024-10-14,5802.73,Check
PAY-0014146,INV-2024-014402,2024-08-09,3465.25,Card
PAY-0010521,INV-2024-010711,2024-02-12,3826.46,Wire
PAY-0004769,INV-2025-004841,2025-07-18,3875.37,Wire
PAY-0002501,INV-2025-002529,2025-02-28,461.27,ACH
PAY-0005574,INV-2025-005655,2025-08-01,2539.14,Check
PAY-0007956,INV-2025-008104,2025-10-31,8384.64,Check
PAY-0002658,INV-2024-002690,2024-05-03,4989.71,Card
PAY-0001544,INV-2025-001563,2025-04-24,7713.76,Check
PAY-0010629,INV-2024-010819,2024-03-19,4493.85,ACH
PAY-0000028,INV-2025-000028,2025-07-22,3047.95,ACH
PAY-0017963,INV-2025-018284,2025-07-28,9168.83,Check
PAY-0014991,INV-2025-015263,2025-09-05,3946.64,ACH
PAY-0018234,INV-2024-018561,2024-10-31,4409.70,Check
PAY-0019238,INV-2024-019581,2024-03-27,13735.21,Check
PAY-0014376,INV-2025-014640,2025-11-12,3301.33,Card
PAY-0009859,INV-2024-010042,2024-04-05,2541.44,ACH
PAY-0016288,INV-2024-016578,2024-08-22,5987.63,ACH
PAY-0014169,INV-2025-014425,2025-10-17,6143.41,ACH
PAY-0013355,INV-2024-013594,2024-07-29,2823.16,Card
PAY-0013279,INV-2024-013517,2024-06-27,8040.23,ACH
PAY-0002005,INV-2024-002029,2024-09-10,6024.89,ACH
PAY-0000756,INV-2025-000768,2025-07-07,6794.22,Card
PAY-0007106,INV-2025-007223,2025-04-07,10473.53,ACH
PAY-0018257,INV-2024-018586,2024-05-23,3314.14,ACH
PAY-0010399,INV-2024-010587,2024-04-04,690.16,ACH
PAY-0017331,INV-2025-017640,2025-11-14,4612.38,ACH
PAY-0012272,INV-2025-012489,2026-01-16,4519.15,ACH
PAY-0013051,INV-2025-013285,2025-03-21,1142.54,Check
PAY-0014143,INV-2024-014399,2024-03-01,2974.73,ACH
PAY-0001788,INV-2025-001811,2025-09-19,5705.91,ACH
PAY-0009208,INV-2024-009380,2024-02-09,5129.16,Card
PAY-0011950,INV-2025-012162,2025-06-23,2214.51,ACH
PAY-0009020,INV-2024-009182,2024-10-18,8924.02,Check
PAY-0015715,INV-2025-016002,2025-08-20,16575.76,ACH
PAY-0003824,INV-2025-003876,2025-09-22,5840.56,ACH
PAY-0018340,INV-2024-018671,2024-04-12,2348.85,Check
PAY-0013832,INV-2025-014079,2026-01-13,3132.84,ACH
PAY-0017458,INV-2025-017771,2025-08-08,4858.18,ACH
PAY-0001915,INV-2024-001938,2024-04-17,5954.75,Check
PAY-0009398,INV-2024-009574,2024-06-06,4531.17,ACH
PAY-0000864,INV-2024-000877,2024-07-08,3816.75,ACH
PAY-0008819,INV-2025-008980,2026-01-16,6426.22,Check
PAY-0009158,INV-2025-009326,2025-07-25,2148.19,ACH
PAY-0018843,INV-2024-019181,2024-04-19,5670.75,Card
PAY-0013589,INV-2024-013833,2024-05-20,2273.45,ACH
PAY-0003187,INV-2025-003228,2025-11-28,714.11,Check
PAY-0015858,INV-2025-016148,2026-01-12,6926.33,Check
PAY-0001637,INV-2024-001659,2024-10-18,2014.87,ACH
PAY-0008678,INV-2024-008836,2024-08-23,6251.40,ACH
PAY-0007739,INV-2025-007881,2025-04-11,5437.43,ACH
PAY-0016030,INV-2024-016320,2024-04-10,100.00,ACH
PAY-0002237,INV-2025-002262,2025-03-20,2233.86,Check
PAY-0015214,INV-2024-015486,2024-04-24,5308.47,Check
PAY-0009724,INV-2024-009904,2024-07-01,4529.15,Card
PAY-0015840,INV-2025-016130,2025-08-15,17704.68,Check
PAY-0004596,INV-2025-004664,2025-10-24,4334.39,Card
PAY-0009266,INV-2024-009440,2024-08-02,2923.36,Check
PAY-0013543,INV-2024-013787,2024-01-19,3109.52,ACH
PAY-0010745,INV-2025-010935,2025-08-29,2851.29,ACH
PAY-0005225,INV-2025-005302,2025-06-04,8907.43,ACH
PAY-0015126,INV-2025-015398,2025-01-08,3500.35,Check
PAY-0015549,INV-2024-015835,2024-03-01,1124.64,ACH
PAY-0011925,INV-2024-012137,2024-10-28,533.94,Wire
PAY-0018909,INV-2024-019248,2024-03-12,1344.44,ACH
PAY-0009396,INV-2024-009572,2024-03-06,4606.18,ACH
PAY-0019315,INV-2024-019659,2024-03-15,5601.62,Check
PAY-0003570,INV-2024-003614,2024-04-26,3811.46,ACH
PAY-0003809,INV-2024-003861,2024-02-09,5720.61,Card
PAY-0001508,INV-2025-001526,2025-08-01,3975.90,ACH
PAY-0013881,INV-2024-014128,2024-02-23,3567.21,Card
PAY-0003733,INV-2025-003784,2025-07-11,3253.26,ACH
PAY-0006942,INV-2024-007054,2024-12-27,6149.68,ACH
PAY-0014525,INV-2025-014791,2025-02-18,3447.54,ACH
PAY-0002995,INV-2024-003033,2024-08-23,2640.61,ACH
PAY-0015694,INV-2024-015981,2025-01-15,1806.71,Check
PAY-0015593,INV-2025-015879,2025-06-23,3209.75,ACH
PAY-0018880,INV-2024-019218,2024-11-20,6164.72,Card
PAY-0015086,INV-2025-015358,2025-02-27,8848.73,Check
PAY-0006426,INV-2024-006527,2025-01-10,3064.97,ACH
PAY-0003001,INV-2025-003039,2025-02-14,1159.95,ACH
PAY-0015831,INV-2025-016120,2025-06-03,3902.45,Check
PAY-0004493,INV-2025-004560,2025-07-11,4234.73,Check
PAY-0019090,INV-2024-019430,2024-10-17,6142.75,ACH
PAY-0011212,INV-2024-011415,2024-11-15,6109.36,ACH
PAY-0013605,INV-2025-013849,2025-12-11,4057.63,Check
PAY-0017032,INV-2025-017337,2025-02-28,4185.84,Check
PAY-0016141,INV-2024-016431,2024-09-18,4947.92,ACH
PAY-0007077,INV-2024-007193,2024-08-28,4637.16,Check
PAY-0003142,INV-2024-003183,2024-06-03,3544.94,ACH
PAY-0012244,INV-2025-012460,2025-01-31,1688.46,Check
PAY-0015665,INV-2024-015952,2025-01-20,4836.73,Check
PAY-0005088,INV-2025-005161,2025-07-25,1962.94,ACH
PAY-0008947,INV-2024-009109,2024-11-18,4054.03,Card
PAY-0017626,INV-2024-017941,2025-01-23,3563.47,ACH
PAY-0002979,INV-2024-003017,2025-02-18,3487.55,ACH
PAY-0003487,INV-2025-003531,2025-09-22,2948.59,Check
PAY-0019098,INV-2025-019438,2025-11-05,1569.58,Check
PAY-0019202,INV-2025-019543,2025-08-27,5554.34,ACH
PAY-0018743,INV-2024-019080,2024-06-13,6161.28,ACH
PAY-0008110,INV-2024-008259,2025-01-31,7719.79,Check
PAY-0002010,INV-2025-002034,2025-07-21,2711.47,ACH
PAY-0015267,INV-2025-015539,2025-04-25,7545.57,Check
PAY-0015804,INV-2025-016093,2025-04-21,422.08,Check
PAY-0010719,INV-2024-010909,2024-10-04,2579.76,ACH
PAY-0012896,INV-2024-013127,2024-06-21,3893.09,Check
PAY-0000002,INV-2024-000002,2024-10-25,7578.30,Check
PAY-0013660,INV-2025-013904,2025-04-02,702.14,ACH
PAY-0001411,INV-2024-001429,2024-11-01,7245.88,ACH
PAY-0014660,INV-2025-014926,2025-12-25,7407.49,ACH
PAY-0007113,INV-2024-007230,2024-10-21,511.68,Check
PAY-0008300,INV-2025-008451,2025-09-11,4962.70,Check
PAY-0011219,INV-2024-011423,2024-03-07,4299.51,Card
PAY-0017473,INV-2024-017787,2024-10-25,5570.53,ACH
PAY-0005025,INV-2025-005097,2025-03-17,9580.74,Card
PAY-0016060,INV-2025-016350,2025-04-11,13743.05,Card
PAY-0005416,INV-2024-005494,2024-03-15,1373.51,Card
PAY-0017426,INV-2025-017739,2025-08-07,3330.53,ACH
PAY-0016654,INV-2024-016949,2024-09-30,11618.16,Check
PAY-0012442,INV-2025-012664,2025-05-15,2345.98,Check
PAY-0001240,INV-2024-001258,2024-04-29,4460.07,ACH
PAY-0007342,INV-2024-007465,2024-06-25,2465.94,Card
PAY-0011702,INV-2025-011907,2025-04-23,16229.83,ACH
PAY-0005925,INV-2024-006018,2024-09-17,12710.77,ACH
PAY-0015790,INV-2025-016078,2025-11-28,2133.42,ACH
PAY-0005325,INV-2025-005402,2025-11-11,14573.81,ACH
PAY-0017479,INV-2025-017793,2025-07-08,4603.57,ACH
PAY-0008111,INV-2025-008260,2025-03-21,14100.89,Check
PAY-0019501,INV-2025-019849,2025-04-23,5459.41,ACH
PAY-0018780,INV-2024-019118,2024-05-03,5940.71,ACH
PAY-0015094,INV-2025-015366,2026-01-02,6306.25,ACH
PAY-0004511,INV-2025-004578,2025-06-02,4938.00,Check
PAY-0005361,INV-2025-005439,2025-05-16,1715.64,Check
PAY-0017505,INV-2024-017819,2024-10-11,12311.17,Check
PAY-0005982,INV-2025-006075,2026-01-23,5018.77,Check
PAY-0006424,INV-2024-006525,2024-07-17,2630.61,Check
PAY-0010966,INV-2025-011167,2025-06-04,3545.02,Wire
PAY-0011226,INV-2024-011430,2024-11-08,5268.55,Check
PAY-0006653,INV-2025-006756,2025-10-27,9465.53,Check
PAY-0014808,INV-2024-015075,2024-12-23,1512.28,ACH
PAY-0000989,INV-2024-001004,2024-10-02,2300.51,ACH
PAY-0018854,INV-2025-019192,2025-05-12,3957.08,Card
PAY-0018055,INV-2025-018378,2025-06-13,5440.57,Check
PAY-0001784,INV-2024-001807,2024-10-14,2557.80,ACH
PAY-0011223,INV-2024-011427,2024-07-29,6366.54,ACH
PAY-0001817,INV-2024-001840,2024-07-26,7282.05,Card
PAY-0005666,INV-2025-005747,2025-10-17,4292.25,Card
PAY-0012177,INV-2024-012391,2024-06-19,10411.05,ACH
PAY-0010754,INV-2024-010945,2024-07-24,15527.94,Card
PAY-0004942,INV-2025-005014,2025-12-26,4261.50,ACH
PAY-0013885,INV-2024-014132,2024-08-07,4706.70,ACH
PAY-0018687,INV-2024-019024,2024-03-25,2565.28,ACH
PAY-0015588,INV-2024-015874,2024-10-28,3702.08,ACH
PAY-0008723,INV-2025-008883,2025-08-15,3295.91,Check
PAY-0014556,INV-2024-014822,2024-12-30,3527.39,ACH
PAY-0015088,INV-2025-015360,2025-05-12,3113.20,ACH
PAY-0000520,INV-2025-000532,2025-06-24,7373.87,ACH
PAY-0014375,INV-2025-014639,2025-10-14,3552.81,ACH
PAY-0012334,INV-2025-012553,2025-07-25,3759.13,ACH
PAY-0008663,INV-2025-008821,2025-03-24,4585.91,ACH
PAY-0018775,INV-2025-019113,2025-08-06,19751.53,Card
PAY-0008722,INV-2025-008882,2025-06-10,3806.50,ACH
PAY-0006387,INV-2025-006488,2025-09-05,5528.22,ACH
PAY-0016617,INV-2025-016912,2025-04-17,4063.48,ACH
PAY-0009639,INV-2025-009818,2025-03-04,7092.74,Card
PAY-0010227,INV-2025-010412,2025-05-29,10796.89,Check
PAY-0017468,INV-2024-017782,2024-04-19,4135.26,Card
PAY-0004018,INV-2025-004076,2025-12-26,3904.11,Check
PAY-0018844,INV-2024-019182,2024-06-04,8007.54,ACH
PAY-0011195,INV-2024-011397,2024-11-29,4663.57,ACH
PAY-0016938,INV-2024-017242,2024-11-08,6929.62,Card
PAY-0017483,INV-2025-017797,2025-11-03,3264.69,ACH
PAY-0016741,INV-2025-017041,2025-05-27,2619.13,ACH
PAY-0002975,INV-2024-003013,2024-07-17,3935.77,ACH
PAY-0015805,INV-2025-016094,2025-06-13,3011.72,ACH
PAY-0007530,INV-2025-007663,2025-07-10,5056.14,Wire
PAY-0012805,INV-2025-013036,2025-08-08,4816.85,ACH
PAY-0017742,INV-2024-018058,2024-02-09,3308.16,Check
PAY-0018126,INV-2024-018452,2024-11-01,4507.35,Check
PAY-0014841,INV-2024-015108,2024-02-02,2251.49,Check
PAY-0016080,INV-2024-016370,2024-02-27,7855.30,Check
PAY-0014463,INV-2025-014727,2025-05-12,2384.88,ACH
PAY-0013542,INV-2025-013786,2026-02-05,6061.64,Check
PAY-0010011,INV-2025-010194,2025-06-17,5556.27,Card
PAY-0014659,INV-2025-014925,2025-11-20,2209.01,ACH
PAY-0005238,INV-2024-005315,2024-07-23,7221.54,ACH
PAY-0012865,INV-2024-013096,2024-09-12,3651.12,Card
PAY-0016556,INV-2025-016850,2025-05-07,4822.22,ACH
PAY-0014661,INV-2025-014927,2026-02-11,4787.56,Card
PAY-0009701,INV-2024-009881,2024-04-03,5949.89,ACH
PAY-0000499,INV-2025-000511,2025-05-19,1439.56,Check
PAY-0005260,INV-2025-005337,2025-12-25,13625.82,Check
PAY-0009861,INV-2024-010044,2024-06-18,2331.67,Check
PAY-0009370,INV-2024-009546,2024-08-02,1316.25,Wire
PAY-0002336,INV-2025-002361,2025-07-03,5323.67,ACH
PAY-0010637,INV-2025-010827,2025-04-25,1907.05,ACH
PAY-0004915,INV-2024-004987,2024-08-13,6820.84,ACH
PAY-0017455,INV-2025-017768,2025-04-04,5549.54,ACH
PAY-0009732,INV-2025-009912,2025-04-11,2647.99,Check
PAY-0017042,INV-2024-017347,2024-04-09,3934.44,ACH
PAY-0008186,INV-2025-008336,2025-07-25,4246.31,Check
PAY-0008898,INV-2024-009059,2024-04-23,6303.22,Check
PAY-0010043,INV-2025-010226,2025-12-16,7415.51,Check
PAY-0002400,INV-2025-002427,2025-06-19,4093.81,Check
PAY-0015304,INV-2024-015576,2024-04-01,10340.55,ACH
PAY-0019480,INV-2024-019828,2024-04-04,14798.35,ACH
PAY-0010640,INV-2025-010830,2025-08-29,4496.19,ACH
PAY-0015239,INV-2024-015511,2025-01-03,3461.69,ACH
PAY-0019581,INV-2025-019929,2025-12-19,2219.23,ACH
PAY-0017146,INV-2024-017453,2024-10-16,2637.87,ACH
PAY-0017147,INV-2024-017454,2024-12-06,5197.57,Check
PAY-0013388,INV-2024-013627,2024-03-22,5645.57,Check
PAY-0001786,INV-2025-001809,2025-05-09,6930.89,ACH
PAY-0007270,INV-2024-007391,2024-07-02,2068.22,ACH
PAY-0016323,INV-2025-016613,2025-08-05,3200.28,ACH
PAY-0004965,INV-2024-005037,2024-11-22,2312.15,Card
PAY-0018128,INV-2025-018454,2025-02-12,4155.70,Check
PAY-0017073,INV-2024-017379,2024-02-16,5054.69,Check
PAY-0015083,INV-2024-015355,2024-10-04,4788.46,ACH
PAY-0014041,INV-2024-014294,2024-11-25,7423.60,Check
PAY-0018360,INV-2024-018691,2024-11-19,3749.11,ACH
PAY-0018585,INV-2024-018921,2024-12-05,4271.19,ACH
PAY-0004506,INV-2024-004573,2024-10-31,4033.79,Check
PAY-0006442,INV-2024-006544,2024-05-08,4786.50,Wire
PAY-0002724,INV-2025-002757,2025-11-21,4456.06,ACH
PAY-0004980,INV-2025-005052,2026-01-07,7625.16,ACH
